111.533894 [INFO ] PPSGEN count=106 interval_ns=1000002448 dev_ns=2448 phase_ns=-1702573 hwphase_ns=2320 trim_ppb=0 cfg=1 p_ns=145 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
112.533780 [INFO ] PPSGEN count=107 interval_ns=1000002448 dev_ns=2448 phase_ns=-1989571 hwphase_ns=2208 trim_ppb=0 cfg=1 p_ns=138 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
113.533776 [INFO ] PPSGEN count=108 interval_ns=1000002464 dev_ns=2464 phase_ns=-1819572 hwphase_ns=2096 trim_ppb=0 cfg=1 p_ns=131 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
114.534220 [INFO ] PPSGEN count=109 interval_ns=1000002464 dev_ns=2464 phase_ns=-1389573 hwphase_ns=1984 trim_ppb=0 cfg=1 p_ns=124 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
115.533789 [INFO ] PPSGEN count=110 interval_ns=1000002464 dev_ns=2464 phase_ns=-2280570 hwphase_ns=1872 trim_ppb=0 cfg=1 p_ns=117 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
116.533793 [INFO ] PPSGEN count=111 interval_ns=1000002480 dev_ns=2480 phase_ns=-1841572 hwphase_ns=1760 trim_ppb=0 cfg=1 p_ns=110 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
117.533821 [INFO ] PPSGEN count=112 interval_ns=1000002496 dev_ns=2496 phase_ns=-1827572 hwphase_ns=1696 trim_ppb=0 cfg=1 p_ns=106 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
118.533805 [INFO ] PPSGEN count=113 interval_ns=1000002496 dev_ns=2496 phase_ns=-1870572 hwphase_ns=1600 trim_ppb=0 cfg=1 p_ns=100 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
119.533815 [INFO ] PPSGEN count=114 interval_ns=1000002496 dev_ns=2496 phase_ns=-1837572 hwphase_ns=1520 trim_ppb=0 cfg=1 p_ns=95 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
120.533808 [INFO ] PPSGEN count=115 interval_ns=1000002512 dev_ns=2512 phase_ns=-1854572 hwphase_ns=1456 trim_ppb=0 cfg=1 p_ns=91 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
121.533806 [INFO ] PPSGEN count=116 interval_ns=1000002512 dev_ns=2512 phase_ns=-1841572 hwphase_ns=1376 trim_ppb=0 cfg=1 p_ns=86 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
122.533829 [INFO ] PPSGEN count=117 interval_ns=1000002512 dev_ns=2512 phase_ns=-1824573 hwphase_ns=1296 trim_ppb=0 cfg=1 p_ns=81 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
